,Title,genre,listing_price,currently_available,rating,book_cover,book_url
636,"Blue Lily, Lily Blue ...",Default,£34.13,"

    
        In stock
    
",5,../media/cache/db/14/db14903b3a56a297ef6aefe7624d637f.jpg,blue-lily-lily-blue-the-raven-cycle-3_364/index.html
637,Approval Junkie: Adventures in ...,Autobiography,£58.81,"

    
        In stock
    
",5,../media/cache/17/aa/17aacb738eace89a635a4eb47a94c11d.jpg,approval-junkie-adventures-in-caring-too-much_363/index.html
638,An Abundance of Katherines,Young Adult,£10.00,"

    
        In stock
    
",5,../media/cache/ed/45/ed4517339d4780f4158c485c83850d20.jpg,an-abundance-of-katherines_362/index.html
639,America's War for the ...,History,£51.22,"

    
        In stock
    
",2,../media/cache/eb/17/eb178eceef1e9290591cabd5155571a3.jpg,americas-war-for-the-greater-middle-east-a-military-history_361/index.html
640,Alight (The Generations Trilogy ...,Default,£58.59,"

    
        In stock
    
",4,../media/cache/5e/f3/5ef34ba3e937218db15178a1a5ce195f.jpg,alight-the-generations-trilogy-2_360/index.html
641,A Girl's Guide to ...,Romance,£31.30,"

    
        In stock
    
",1,../media/cache/f7/a9/f7a90a63f66ac92cc280def001970ed2.jpg,a-girls-guide-to-moving-on-new-beginnings-2_359/index.html
642,A Game of Thrones ...,Add a comment,£46.42,"

    
        In stock
    
",2,../media/cache/13/d1/13d11b26b46484ee73e9923ff307a7b4.jpg,a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html
643,A Feast for Crows ...,Fantasy,£17.21,"

    
        In stock
    
",4,../media/cache/b3/6b/b36b278233baf55ebaad761d8d3d0fec.jpg,a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html
644,A Clash of Kings ...,Add a comment,£10.79,"

    
        In stock
    
",3,../media/cache/1a/29/1a298a157f4113d6e0127521aaa1f5f0.jpg,a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html
645,Vogue Colors A to ...,Default,£52.35,"

    
        In stock
    
",4,../media/cache/1f/55/1f5541682b39b390a3db41430922d510.jpg,vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html
646,The Shining (The Shining ...,Default,£27.88,"

    
        In stock
    
",3,../media/cache/db/96/db9686744f93c0e9ff3945144827f99a.jpg,the-shining-the-shining-1_354/index.html
647,The Pilgrim's Progress,Classics,£50.26,"

    
        In stock
    
",2,../media/cache/45/bb/45bb59d19eb3aa868293d44809078418.jpg,the-pilgrims-progress_353/index.html
648,The Perfect Play (Play ...,Romance,£59.99,"

    
        In stock
    
",3,../media/cache/40/16/4016ffba678f309171d8130135f6eb8e.jpg,the-perfect-play-play-by-play-1_352/index.html
649,The Passion of Dolssa,Historical Fiction,£28.32,"

    
        In stock
    
",5,../media/cache/6b/82/6b822681c4035131560d40dd3b5a6a2e.jpg,the-passion-of-dolssa_351/index.html
650,The Jazz of Physics: ...,Nonfiction,£38.71,"

    
        In stock
    
",3,../media/cache/2d/32/2d32efe1c5f97510596a2cc21c5daf5d.jpg,the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
651,The Hunger Games (The ...,Default,£29.85,"

    
        In stock
    
",5,../media/cache/41/c7/41c72a9c7733fc5f7434b2fa33060c54.jpg,the-hunger-games-the-hunger-games-1_349/index.html
652,The Hound of the ...,Classics,£14.82,"

    
        In stock
    
",2,../media/cache/1f/b0/1fb03cdabe6001c8a2620f65e025cbd5.jpg,the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html
653,The Gunning of America: ...,Nonfiction,£16.81,"

    
        In stock
    
",4,../media/cache/28/a8/28a8784d0b38b148a35bce421dc16910.jpg,the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html
654,The Geography of Bliss: ...,Nonfiction,£28.23,"

    
        In stock
    
",2,../media/cache/bd/a0/bda0fa21e6d06862920c0eedecc6201e.jpg,the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html
655,The Demonists (Demonist #1),Fantasy,£52.11,"

    
        In stock
    
",2,../media/cache/1a/d2/1ad2a260776198051f4d1849be347cc6.jpg,the-demonists-demonist-1_345/index.html
656,The Demon Prince of ...,Sequential Art,£27.88,"

    
        In stock
    
",2,../media/cache/47/71/477173fe3000a6da4b241c2e71a21418.jpg,the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html
657,The Bone Hunters (Lexy ...,Thriller,£59.71,"

    
        In stock
    
",3,../media/cache/ee/d4/eed4d5d63d13f0aa86575c90f8ccacb7.jpg,the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html
658,The Beast (Black Dagger ...,Fantasy,£46.08,"

    
        In stock
    
",5,../media/cache/1b/3f/1b3f5057f9e7f7cb81a8c10b58024145.jpg,the-beast-black-dagger-brotherhood-14_342/index.html
659,Some Women,Womens Fiction,£13.73,"

    
        In stock
    
",5,../media/cache/27/b7/27b7f4ec590965b5acc15dc4b1376684.jpg,some-women_341/index.html
660,Shopaholic Ties the Knot ...,Womens Fiction,£48.39,"

    
        In stock
    
",5,../media/cache/ac/ba/acba5e4e1813b8c1fff4890f1efef3ab.jpg,shopaholic-ties-the-knot-shopaholic-3_340/index.html
661,Paper and Fire (The ...,Fantasy,£49.45,"

    
        In stock
    
",5,../media/cache/a7/04/a704d4248b21c0cdd8038c1b8345ed17.jpg,paper-and-fire-the-great-library-2_339/index.html
662,Outlander (Outlander #1),Default,£19.67,"

    
        In stock
    
",5,../media/cache/b1/0b/b10ba73e67297fc8ed9e877bdcf60813.jpg,outlander-outlander-1_338/index.html
663,Orchestra of Exiles: The ...,Music,£12.36,"

    
        In stock
    
",3,../media/cache/15/de/15de75548ee9a4c6be1420ee309c03e0.jpg,orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html
664,No One Here Gets ...,Music,£20.02,"

    
        In stock
    
",5,../media/cache/7a/7e/7a7eb52e7075a5305522948375c1316e.jpg,no-one-here-gets-out-alive_336/index.html
665,Night Shift (Night Shift ...,Horror,£12.75,"

    
        In stock
    
",4,../media/cache/c0/02/c0029d48c2588e6d2a6a31c9f96088ba.jpg,night-shift-night-shift-1-20_335/index.html
666,Needful Things,Horror,£47.51,"

    
        In stock
    
",4,../media/cache/2d/e0/2de0eff716ca13d12cf5420e88e1a8b3.jpg,needful-things_334/index.html
667,Mockingjay (The Hunger Games ...,Default,£20.44,"

    
        In stock
    
",4,../media/cache/76/b4/76b462eda7a84ccf39a543d63c695ca7.jpg,mockingjay-the-hunger-games-3_333/index.html
668,Misery,Horror,£34.79,"

    
        In stock
    
",2,../media/cache/7c/93/7c9302e392e128881e926d19f761da33.jpg,misery_332/index.html
669,Little Women (Little Women ...,Classics,£28.07,"

    
        In stock
    
",4,../media/cache/81/f5/81f559ebe403317226fa8b611e35ce8a.jpg,little-women-little-women-1_331/index.html
670,It,Horror,£25.01,"

    
        In stock
    
",3,../media/cache/f7/b7/f7b73392b12909a1e8261ef3f96c5fd1.jpg,it_330/index.html
671,Harry Potter and the ...,Default,£13.90,"

    
        In stock
    
",3,../media/cache/04/c8/04c8a51d23d4335d300324e917ca4d8f.jpg,harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html
672,Harry Potter and the ...,Young Adult,£24.17,"

    
        In stock
    
",4,../media/cache/d1/fb/d1fbdddb0d4fb0c445a33c6d003d0990.jpg,harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html
673,Harry Potter and the ...,Fantasy,£31.63,"

    
        In stock
    
",4,../media/cache/96/11/9611147982037cd7d79483452938c10f.jpg,harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html
674,Harry Potter and the ...,Fantasy,£48.75,"

    
        In stock
    
",5,../media/cache/c8/24/c8248518fb59de3a798a4b5baae949b5.jpg,harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html
675,Harry Potter and the ...,Fantasy,£14.74,"

    
        In stock
    
",1,../media/cache/fc/08/fc08dcfc1ae86bbd5bc0bca74c9b6d3d.jpg,harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html
676,Gone with the Wind,Classics,£32.49,"

    
        In stock
    
",3,../media/cache/27/82/2782701b5c877cb063065b9fc14c5b13.jpg,gone-with-the-wind_324/index.html
677,God Is Not Great: ...,Nonfiction,£27.80,"

    
        In stock
    
",1,../media/cache/d2/80/d280aed3d0c46653a9c33f76559e9e6d.jpg,god-is-not-great-how-religion-poisons-everything_323/index.html
678,Girl With a Pearl ...,Historical Fiction,£26.77,"

    
        In stock
    
",1,../media/cache/b7/ad/b7ad37d93d8401c84d7325aa645ff6d5.jpg,girl-with-a-pearl-earring_322/index.html
679,"Fruits Basket, Vol. 4 ...",Sequential Art,£50.44,"

    
        In stock
    
",4,../media/cache/38/79/38794d8729a111018260d931e7101de2.jpg,fruits-basket-vol-4-fruits-basket-4_321/index.html
680,Far From True (Promise ...,Thriller,£34.93,"

    
        In stock
    
",2,../media/cache/87/54/8754267f27581996f93e8d94d3c04bf9.jpg,far-from-true-promise-falls-trilogy-2_320/index.html
681,Dark Lover (Black Dagger ...,Romance,£12.87,"

    
        In stock
    
",1,../media/cache/3c/a2/3ca2e61181fc1122658af8f85354bae8.jpg,dark-lover-black-dagger-brotherhood-1_319/index.html
682,Confessions of a Shopaholic ...,Default,£48.94,"

    
        In stock
    
",2,../media/cache/e3/b5/e3b5a3dcc2993295f5a6fb429052799c.jpg,confessions-of-a-shopaholic-shopaholic-1_318/index.html
683,Changing the Game (Play ...,Romance,£13.38,"

    
        In stock
    
",3,../media/cache/57/47/57472d9c6d483bee9c38c90bfa10b3ee.jpg,changing-the-game-play-by-play-2_317/index.html
684,Candide,Classics,£58.63,"

    
        In stock
    
",3,../media/cache/e3/c4/e3c4aba2409bb769a6488805e3fc4709.jpg,candide_316/index.html
685,Can You Keep a ...,Womens Fiction,£21.94,"

    
        In stock
    
",1,../media/cache/72/73/7273ff1bfe3b0a6aab7f54ddf9be7b44.jpg,can-you-keep-a-secret_315/index.html
686,Atlas Shrugged,Fiction,£26.58,"

    
        In stock
    
",5,../media/cache/a5/4f/a54fea8d034eba2ee4d1b8af30f1a308.jpg,atlas-shrugged_314/index.html
687,Animal Farm,Classics,£57.22,"

    
        In stock
    
",3,../media/cache/10/db/10db56354b4550d92270c6f097d9bebc.jpg,animal-farm_313/index.html
688,A Walk to Remember,Romance,£56.43,"

    
        In stock
    
",1,../media/cache/fa/1b/fa1b0fac146201645c740b02802e2211.jpg,a-walk-to-remember_312/index.html
689,A New Earth: Awakening ...,Spirituality,£55.65,"

    
        In stock
    
",5,../media/cache/83/c8/83c834b3779be4e577c37ead6d2acf65.jpg,a-new-earth-awakening-to-your-lifes-purpose_311/index.html
690,A History of God: ...,Religion,£27.62,"

    
        In stock
    
",1,../media/cache/71/91/7191a7d76eb6c3a18259541e2c038ae3.jpg,a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html
691,'Salem's Lot,Horror,£49.56,"

    
        In stock
    
",4,../media/cache/ee/d3/eed3afc5e444e3da5eec34e2b0036ec7.jpg,salems-lot_309/index.html
692,Zero History (Blue Ant ...,Default,£34.77,"

    
        In stock
    
",1,../media/cache/74/52/74524b04dc99cbfc7bf5d37fcc1489ab.jpg,zero-history-blue-ant-3_308/index.html
693,Wuthering Heights,Classics,£17.73,"

    
        In stock
    
",3,../media/cache/93/4e/934e966c1ddf559d3ac2b5c1407aaf1e.jpg,wuthering-heights_307/index.html
694,World War Z: An ...,Default,£21.80,"

    
        In stock
    
",1,../media/cache/7e/bf/7ebfa1c62b21beeaad37a6474a39cfe8.jpg,world-war-z-an-oral-history-of-the-zombie-war_306/index.html
695,Wild: From Lost to ...,Default,£46.02,"

    
        In stock
    
",3,../media/cache/c8/41/c841873951efb18dea28162452efff58.jpg,wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html
696,"Where'd You Go, Bernadette",Default,£18.13,"

    
        In stock
    
",1,../media/cache/c6/7e/c67eb0d6e56c4459e8c0d45c08471a89.jpg,whered-you-go-bernadette_304/index.html
697,When You Are Engulfed ...,Humor,£30.89,"

    
        In stock
    
",5,../media/cache/73/36/733662595aede2dff1a5be1e76a3b936.jpg,when-you-are-engulfed-in-flames_303/index.html
698,We the People: The ...,Nonfiction,£31.95,"

    
        In stock
    
",3,../media/cache/f6/52/f65271ce557e9192537e24847bbb1210.jpg,we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html
699,We Are All Completely ...,Contemporary,£24.04,"

    
        In stock
    
",1,../media/cache/4d/18/4d1891e435c6692c864331c585e0d014.jpg,we-are-all-completely-beside-ourselves_301/index.html
700,Walk the Edge (Thunder ...,Young Adult,£32.36,"

    
        In stock
    
",3,../media/cache/61/2c/612ce7fa4cbee472392ce8721a4e863e.jpg,walk-the-edge-thunder-road-2_300/index.html
701,Voyager (Outlander #3),Historical Fiction,£21.07,"

    
        In stock
    
",5,../media/cache/b5/d8/b5d813da01f2ccd7bcfe34e2b875e752.jpg,voyager-outlander-3_299/index.html
702,Very Good Lives: The ...,Nonfiction,£50.66,"

    
        In stock
    
",3,../media/cache/ab/ac/abac4222af5cc296b704a0e5df82e162.jpg,very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html
703,Vegan Vegetarian Omnivore: Dinner ...,Food and Drink,£13.66,"

    
        In stock
    
",2,../media/cache/80/63/80631f8bca036361343fdce528725654.jpg,vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html
704,"Unstuffed: Decluttering Your Home, ...",Nonfiction,£58.09,"

    
        In stock
    
",1,../media/cache/14/07/1407c2d6318956b10abd970c2e83154d.jpg,unstuffed-decluttering-your-home-mind-and-soul_296/index.html
705,Under the Banner of ...,Nonfiction,£30.00,"

    
        In stock
    
",1,../media/cache/14/2f/142f99787241bb65e031a76e74e14d1b.jpg,under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html
706,Two Boys Kissing,Young Adult,£32.74,"

    
        In stock
    
",2,../media/cache/53/bd/53bd80b1fc1914f418dc31a9d6571cb1.jpg,two-boys-kissing_294/index.html
707,Twilight (Twilight #1),Default,£41.93,"

    
        In stock
    
",2,../media/cache/70/10/7010c24f80a4172f7405677ef0592f26.jpg,twilight-twilight-1_293/index.html
708,Twenties Girl,Womens Fiction,£42.80,"

    
        In stock
    
",2,../media/cache/a0/fa/a0fa38039f6a674a7c89dfe2be866259.jpg,twenties-girl_292/index.html
709,Trespassing Across America: One ...,Nonfiction,£53.51,"

    
        In stock
    
",1,../media/cache/77/bc/77bcc3cde72998ee488ac169f7e4e540.jpg,trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html
710,Three-Martini Lunch,Fiction,£23.21,"

    
        In stock
    
",3,../media/cache/1d/8e/1d8eb8aaebd14464fc58a681091b8d45.jpg,three-martini-lunch_290/index.html
711,"Thinking, Fast and Slow",Psychology,£21.14,"

    
        In stock
    
",1,../media/cache/b4/a5/b4a56663d56f1e84ee1b15bd819563cc.jpg,thinking-fast-and-slow_289/index.html
712,The Wild Robot,Childrens,£56.07,"

    
        In stock
    
",3,../media/cache/bf/db/bfdbf9726621276fc7821d705690dbae.jpg,the-wild-robot_288/index.html
713,The Wicked + The ...,Sequential Art,£14.41,"

    
        In stock
    
",3,../media/cache/ee/ed/eeeddf8af9e6cc8c7f71c0e41de1b562.jpg,the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html
714,The Undomestic Goddess,Womens Fiction,£45.75,"

    
        In stock
    
",4,../media/cache/13/8f/138f4cf84be250d08e1f5c1db3643dbc.jpg,the-undomestic-goddess_286/index.html
715,The Travelers,Thriller,£15.77,"

    
        In stock
    
",1,../media/cache/2a/a8/2aa8afd15f97617ab75f616766161cda.jpg,the-travelers_285/index.html
716,The Tipping Point: How ...,Add a comment,£10.02,"

    
        In stock
    
",2,../media/cache/27/3d/273d4c813111bc482e8c473ebd90fbbb.jpg,the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html
717,The Thing About Jellyfish,Childrens,£48.77,"

    
        In stock
    
",1,../media/cache/e0/90/e090748ce5a567207aed9185c97eb34b.jpg,the-thing-about-jellyfish_283/index.html
718,The Stand,Horror,£57.86,"

    
        In stock
    
",2,../media/cache/3a/7c/3a7c2393061031e7911d7b533b723391.jpg,the-stand_282/index.html
719,The Smitten Kitchen Cookbook,Food and Drink,£23.59,"

    
        In stock
    
",1,../media/cache/8e/09/8e09faaea71886048b27959e607e6c7b.jpg,the-smitten-kitchen-cookbook_281/index.html
720,The Silkworm (Cormoran Strike ...,Mystery,£23.05,"

    
        In stock
    
",5,../media/cache/3a/2c/3a2c46cd40a7ecbd7c40815d6390fb8a.jpg,the-silkworm-cormoran-strike-2_280/index.html
721,"The Sandman, Vol. 3: ...",Sequential Art,£55.55,"

    
        In stock
    
",5,../media/cache/bb/18/bb1845c22faea465cad3d556d22936a2.jpg,the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html
722,The Rose & the ...,Fantasy,£58.64,"

    
        In stock
    
",4,../media/cache/57/9c/579cd2ca789c8a796a1864d08ee8d686.jpg,the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html
723,The Road to Little ...,Travel,£23.21,"

    
        In stock
    
",1,../media/cache/e0/4f/e04f8eda2a2fa947aec17640202d9ab0.jpg,the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html
724,The Rise of Theodore ...,Biography,£42.57,"

    
        In stock
    
",3,../media/cache/ff/d4/ffd45d95f314555e20c923d3522adea7.jpg,the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html
725,The Restaurant at the ...,Science Fiction,£10.92,"

    
        In stock
    
",1,../media/cache/b8/b2/b8b2956acc758a381beef87339c0a52f.jpg,the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html
726,The Rest Is Noise: ...,Add a comment,£34.77,"

    
        In stock
    
",1,../media/cache/4d/e1/4de1d174bf4ab498788c9488c9fd29fc.jpg,the-rest-is-noise-listening-to-the-twentieth-century_274/index.html
727,The Red Tent,Historical Fiction,£35.66,"

    
        In stock
    
",5,../media/cache/b2/8f/b28f211e50e74445ca071d4279d1080d.jpg,the-red-tent_273/index.html
728,The Purpose Driven Life: ...,Add a comment,£37.19,"

    
        In stock
    
",3,../media/cache/95/08/9508e6b28fe4c63e67b3ef33f11eff98.jpg,the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html
729,The Purest Hook (Second ...,Romance,£12.25,"

    
        In stock
    
",1,../media/cache/15/68/1568ef85fdb4e405b9f8bc62ef855c10.jpg,the-purest-hook-second-circle-tattoos-3_271/index.html
730,The Picture of Dorian ...,Classics,£29.70,"

    
        In stock
    
",2,../media/cache/a6/72/a67245346daa38c2b23a4fc64c6e7115.jpg,the-picture-of-dorian-gray_270/index.html
731,The Paris Wife,Default,£36.80,"

    
        In stock
    
",3,../media/cache/01/c8/01c847671683538fcf084eede54d6270.jpg,the-paris-wife_269/index.html
